filename,question,options,answer,category,id
CHITTRON_1291.png,ছবিতে কোন যানবাহনটি দেখা যাচ্ছে?,"['সাইকেল', 'ভ্যান', 'রিক্সা', 'মোটর সাইকেল']",রিক্সা,Social Life,P8CH1291
CHITTRON_1293.png,ছবিতে লোকেরা কি করছে?,"['মিছিল', 'গল্প', 'খাওয়া দাওয়া', 'আড্ডা']",মিছিল,Incidents,P8CH1293
CHITTRON_1296.png,ছবিতে দেখা বাহনটি কি?,"['ভ্যান', 'রিক্সা', 'সাইকেল', 'বাস']",রিক্সা,Social Life,P8CH1296
CHITTRON_13.png,লোকটি কি করছে?,"['বসে আছে', 'মাছ ধরছে', 'মাটি খুড়ছে', 'কিছুই করছে না']",মাছ ধরছে,Nature,P8CH13
CHITTRON_1302.png,ছবিতে দেখানো গরুটি কোন জাতের?,"['দেশী', 'বিদেশী', 'অসট্রেলিয়ান', 'কোনটিই নয়']",দেশী,Nature,P8CH1302
CHITTRON_1304.png,ছবিতে কাদের দেখা যাচ্ছে?,"['কৃষক', 'কামার', 'কুমোর', 'শ্রমিক']",কৃষক,Social Life,P8CH1304
CHITTRON_1305.png,ছবির লোকেরা কি করছে?,"['কৃষি কাজ', 'কামারের কাজ', 'কুমোরের কাজ', 'শ্রমিকের কাজ']",শ্রমিকের কাজ,Social Life,P8CH1305
CHITTRON_131.png,ছবিতে দেখানো মহিলাটি কোন দেশের?,"['বাংলাদেশ', 'নেপাল', 'পাঞ্জাব', 'ভূটান']",বাংলাদেশ,Clothing & Fashion,P8CH131
CHITTRON_1313.png,ছবির মহিলাটি কোন দেশের?,"['বাংলাদেশ', 'নেপাল', 'ভূটান', 'জার্মান']",বাংলাদেশ,Clothing & Fashion,P8CH1313
CHITTRON_1317.png,ছবির মহিলাটি কি কাজ করছেন?,"['কৃষি কাজ', 'দর্জির কাজ', 'বাসা বাড়ীর কাজ', 'কুমোরের কাজ']",কৃষি কাজ,Social Life,P8CH1317
CHITTRON_132.png,ছবিতে কী দৃশ্য দেখা যাচ্ছে?,"['গ্রামের হাটবাজার', 'শহরের ট্রাফিক জ্যাম', 'ব্যস্ত নদীর ঘাট', 'পাহাড়ি রাস্তা']",ব্যস্ত নদীর ঘাট,Nature,P8CH132
CHITTRON_1323.png,এই ছবিতে কোন ঐতিহ্যবাহী বাংলাদেশী নৃত্যশৈলী প্রদর্শিত হচ্ছে?,"['ভরতনাট্যম (ভরতনাট্যম মূলত দক্ষিণ ভারতের নৃত্যশৈলী)', 'কত্থক (কত্থক উত্তর ভারতের নৃত্যশৈলী)', 'মণিপুরী (মণিপুরী নৃত্য ভারতের মণিপুর রাজ্যের নৃত্যশৈলী)', 'ঘুমুর নৃত্য (ঘুমুর বাংলাদেশের আদিবাসী নৃত্যশৈলী)']",ঘুমুর নৃত্য (ঘুমুর বাংলাদেশের আদিবাসী নৃত্যশৈলী),Nature,P8CH1323
CHITTRON_133.png,এই ছবিতে কোন ধরনের প্রাকৃতিক দৃশ্য দেখানো হয়েছে?,"['একটি নদী', 'একটি পাহাড়', 'একটি সমুদ্র সৈকত', 'একটি হাওর']",একটি নদী,Nature,P8CH133
CHITTRON_1331.png,এই ছবিতে গ্রামীণ বাংলার কোন দৃশ্যটি ফুটিয়ে তোলা হয়েছে?,"['একজন মহিলা বাজারে যাচ্ছেন', 'একজন মহিলা নদীতে স্নান করছেন', 'একজন মহিলা কোমরে কলস নিয়ে পানি আনতে যাচ্ছেন', 'একজন মহিলা ধানক্ষেতে কাজ করতে যাচ্ছেন']",একজন মহিলা কোমরে কলস নিয়ে পানি আনতে যাচ্ছেন,Social Life,P8CH1331
CHITTRON_1344.png,ছবির শিশুরা কোথায় যাচ্ছে?,"['মার্কেটে', 'বাজারে', 'স্কুলে', 'ঘুরতে']",স্কুলে,Social Life,P8CH1344
CHITTRON_1352.png,শিশুরা কোথায় যাচ্ছে?,"['স্কুলে পরিক্ষা দিতে', 'ঘুরতে', 'খেলতে', 'বাজার করতে']",স্কুলে পরিক্ষা দিতে,Social Life,P8CH1352
CHITTRON_1356.png,ছবির লোকটি কি করছেন?,"['রোদে খড় শুকাচ্ছেন', 'মাটির কাজ করছেন', 'কৃষি জমিতে কাজ করছেন', 'শ্রমিকের কাজ করছেন']",রোদে খড় শুকাচ্ছেন,Nature,P8CH1356
CHITTRON_136.png,ছবিতে গ্রামীণ জীবনের কোন বৈশিষ্ট্যটি সবচেয়ে স্পষ্টভাবে ফুটে উঠেছে?,"['লাঙল ও জোয়াল', 'বৈদ্যুতিক খুঁটি', 'কুয়াশা', 'দিগন্ত বিস্তৃত মাঠ']",লাঙল ও জোয়াল,Nature,P8CH136
CHITTRON_1360.png,ছবিতে কোন ধরনের গ্রামীণ দৃশ্য সবচেয়ে স্পষ্টভাবে ফুটে উঠেছে?,"['একটি ডোবা ও নৌকা', 'সবুজ ঘাস ও গাছপালা', 'বাঁশের সাঁকো', 'দূরে ঘরবাড়ি']",একটি ডোবা ও নৌকা,Nature,P8CH1360
CHITTRON_1364.png,ছবিতে কোন জাতির মহিলাদের দেখা যাচ্ছে?,"['বাঙালি', 'মারাঠি', 'নেপালি', 'ইন্দোনেশিয়ান']",বাঙালি,Clothing & Fashion,P8CH1364
CHITTRON_1365.png,ছবির শিশুটি কি করছে?,"['পড়ছে', 'খেলছে', 'দৌড়াচ্ছে', 'ধানের চারা তুলছে']",ধানের চারা তুলছে,Nature,P8CH1365
CHITTRON_1374.png,ছবিতে কোন কাজটি সবচেয়ে স্পষ্টভাবে ফুটিয়ে তোলা হয়েছে?,"['প্রাকৃতিক দৃশ্য', 'মহিলাদের দৈনন্দিন কাজ', 'কৃষি কাজ', 'গ্রামীণ জীবনযাত্রা']",কৃষি কাজ,Nature,P8CH1374
CHITTRON_1375.png,ছবিতে থাকা মহিলা কী কাজ করছেন?,"['মাছ ধরা', 'পোশাক সেলাই করছেন', 'শস্য কাটছেন', 'গরুর দুধ দোহন']",গরুর দুধ দোহন,Social Life,P8CH1375
CHITTRON_1377.png,ছবিতে গরু গুলো কোন কাজে ব্যবহৃত হচ্ছে?,"['ধান মাড়াইয়ের কাজে', 'কৃষি কাজে', 'মাটি বহন করতে', 'উপরের কোনটিই নয়']",ধান মাড়াইয়ের কাজে,Social Life,P8CH1377
CHITTRON_1378.png,ছবিতে মহিলারা কোথায় কাজ করছে?,"['গার্মেন্টস', 'দোকানে', 'কৃষিক্ষেত্রে', 'গবাদিপশুর খামার']",গার্মেন্টস,Social Life,P8CH1378
CHITTRON_1379.png,লোকটি কি কাজ করছে?,"['কামারের কাজ', 'কুমোরের কাজ', 'কৃষি কাজ', 'শ্রমিকের কাজ']",কুমোরের কাজ,Arts & History,P8CH1379
CHITTRON_138.png,শিশুরা কি করছে?,"['গোসল', 'খেলাধুলা', 'গল্প', 'দৌড়']",গোসল,Nature,P8CH138
CHITTRON_1380.png,মহিলারা কোথায় কাজ করছে?,"['দোকানে', 'কৃষিক্ষেত্রে', 'গবাদিপশুর খামার', 'গার্মেন্টস']",গার্মেন্টস,Social Life,P8CH1380
CHITTRON_1390.png,ছবিতে থাকা মানুষরা কী কারণে তাদের বস্তু বহন করছে?,"['ফসল কাটতে যাচ্ছেন', 'বাজার করতে যাচ্ছেন', 'বন্যার কারণে ঘর ছাড়ছেন', 'পিকনিকে যাচ্ছেন']",বন্যার কারণে ঘর ছাড়ছেন,Nature,P8CH1390
CHITTRON_1397.png,ছবিতে কোন দেশের খেলোয়াড়দের দেখা যায়?,"['বাংলাদেশ', 'ভারত', 'নেপাল', 'পাকিস্তান']",বাংলাদেশ,Sports,P8CH1397
CHITTRON_1398.png,ছবিতে শিক্ষিকা কি করছেন?,"['লেখা শিখিয়ে দিচ্ছেন', 'পড়াচ্ছেন', 'দাঁড়িয়ে আছেন', 'গল্প করছেন']",লেখা শিখিয়ে দিচ্ছেন,Social Life,P8CH1398
CHITTRON_14.png,ছবিতে একজন সবজি বিক্রেতা কিসে করে সবজি বিক্রি করছেন?,"['ভ্যান', 'রিক্সা', 'অটো রিক্সা', 'সাইকেল']",ভ্যান,Social Life,P8CH14
CHITTRON_1407.png,"বাংলাদেশের কোন নদীটি ""প্রাণের নদী"" নামে পরিচিত, যেখানে নৌকার মাঝিরা প্রতিদিন জীবিকা নির্বাহ করেন?","['তিস্তা', 'বুড়িগঙ্গা', 'যমুনা', 'মেঘনা']",বুড়িগঙ্গা,Social Life,P8CH1407
CHITTRON_1415.png,ছবিটিতে কি বিক্রি হতে দেখা যাচ্ছে?,"['মাছ', 'মাংস', 'সবজি', 'উপরের কোনটিই নয়']",সবজি,Social Life,P8CH1415
